osmid,osm_type,name,transport_mode,lat,lon,operator,network,ref,public_transport,railway,highway,amenity,tram,bus,route,source
5600212384,node,Douar Lasker,bus,31.6275748,-8.0471447,City Bus Motajadida,BHNS Marrakech,,platform,,bus_stop,,,yes,,
5600212385,node,Douar Lasker,bus,31.6274833,-8.0464115,City Bus Motajadida,BHNS Marrakech,,platform,,bus_stop,,,yes,,
5600212386,node,Aïn Mezouar,bus,31.6273542,-8.0377649,City Bus Motajadida,BHNS Marrakech,,platform,,bus_stop,,,yes,,
5600212387,node,Aïn Mezouar,bus,31.6271872,-8.036616,City Bus Motajadida,BHNS Marrakech,,platform,,bus_stop,,,yes,,
5600212409,node,Gare ONCF,bus,31.6291729,-8.0189162,City Bus Motajadida,BHNS Marrakech,,platform,,bus_stop,,,yes,,
5600212410,node,Gare ONCF,bus,31.6295312,-8.0180551,City Bus Motajadida,BHNS Marrakech,,platform,,bus_stop,,,yes,,
5600212411,node,Grande Poste,bus,31.6320362,-8.0091659,City Bus Motajadida,BHNS Marrakech,,platform,,bus_stop,,,yes,,
5600212412,node,Bab Doukkala,bus,31.6337312,-8.0020807,City Bus Motajadida,BHNS Marrakech,,platform,,bus_stop,,,yes,,
5600212413,node,Bab Doukkala,bus,31.633918,-8.0021869,City Bus Motajadida,BHNS Marrakech,,platform,,bus_stop,,,yes,,
5600212414,node,Grande Poste,bus,31.6320889,-8.0092193,City Bus Motajadida,BHNS Marrakech,,platform,,bus_stop,,,yes,,
5600212415,node,Tafilalet,bus,31.6280053,-8.0714272,City Bus Motajadida,BHNS Marrakech,,platform,,bus_stop,,,yes,,
5619210421,node,ODA 011,bus,30.404253,-9.226117,,,,,,bus_stop,,,,,
5619381421,node,Taddart 1,bus,30.462839,-9.637802,,,,,,bus_stop,,,,,
5619383127,node,Ait El Mouden Trminus,bus,30.4450505,-9.5575862,,,,,,bus_stop,,,,,
5619811522,node,Arrêt de bus numéro 6 & 10,bus,31.6466565,-8.0654663,Arrêt de bus numéro 6 & 10,,,platform,,bus_stop,,,yes,,
5619854221,node,Terminus Massira 3,bus,31.6475487,-8.0655728,ALSA,ALSA Marrakech,,platform,,bus_stop,,,yes,,
5619870925,node,Op faracha,bus,31.6429505,-8.0653187,ALSA,ALSA Marrakech,,platform,,bus_stop,,,yes,,
5619881322,node,Op faracha,bus,31.6429854,-8.0651214,ALSA,ALSA Marrakech,,platform,,bus_stop,,,yes,,
5619961622,node,Collège Moulay Rachid,bus,31.6394519,-8.0666293,ALSA,ALSA Marrakech,,platform,,bus_stop,,,yes,,
5619961721,node,Collège Moulay Rachid,bus,31.6394864,-8.0664325,ALSA,ALSA Marrakech,,platform,,bus_stop,,,yes,,
5621040721,node,,bus,30.3887696,-9.5320106,,,,,,bus_stop,,,,,
5621612821,node,Bio 009,bus,30.219817,-9.374656,,,,platform,,bus_stop,,,yes,,
5622078521,node,Taddart 3,bus,30.4570847,-9.6330214,,,,,,bus_stop,,,,,
5628590126,node,ODA 011,bus,30.4040791,-9.2269712,,,,,,bus_stop,,,,,
5640101422,node,Bab Doukkala,bus,31.6330718,-8.0000089,,ALSA Marrakech,,platform,,bus_stop,,,yes,,
5640108722,node,Gue 875,bus,28.9899659,-10.0458099,,,,,,bus_stop,,,,,
5646185039,node,Hamman Nejma,bus,30.3051011,-9.4677982,,,,platform,,bus_stop,,,yes,,
5646185040,node,Hamman Nejma,bus,30.3051579,-9.4676654,,,,platform,,bus_stop,,,yes,,
5646185041,node,Hay Lazraq,bus,30.3036318,-9.4664115,,,,platform,,bus_stop,,,yes,,
5646185042,node,Hay Lazraq,bus,30.303567,-9.4665402,,,,platform,,bus_stop,,,yes,,
5646185043,node,Onep,bus,30.3447354,-9.4997916,,,,platform,,bus_stop,,,yes,,
5646185044,node,Onep,bus,30.3445143,-9.499809,,,,platform,,bus_stop,,,yes,,
5675830321,node,Gue 875,bus,28.9906605,-10.0473493,,,,,,bus_stop,,,,,
5681840248,node,,bus,30.8406128,-9.8203222,,,,,,bus_stop,,,,,
5725891402,node,,bus,31.5955955,-8.049726,,,,platform,,bus_stop,,,yes,,
5726224705,node,Menara Mall,bus,31.6171902,-8.0099103,,ALSA Marrakech,,platform,,bus_stop,,,yes,,
5821774653,node,Les Moulins,bus,30.3467232,-9.5028802,ALSA,,,,,bus_stop,,,,,
5832215642,node,,taxi,29.1461854,-13.4996322,,,,,,,taxi,,,,
5960092285,node,CTM ستيام,bus,29.3774709,-10.1741835,CTM,,,platform,,bus_stop,,,yes,,
6009567116,node,Entrée Aéroport,bus,31.5994978,-8.0261106,alsa,,,platform,,bus_stop,,,yes,,
6128075085,node,GrandTaxi,bus,28.4952678,-11.3334553,,,,,,bus_stop,,,,,
6174742970,node,Hassan I - Ext. Dakhla,bus,30.4076407,-9.5557464,Alsa,,12,platform,,bus_stop,,,yes,,
6174742971,node,Hassan I - Ext. Dakhla,bus,30.4079337,-9.5557045,,,,platform,,bus_stop,,,yes,,
6174963072,node,Alsa 12 - 22,bus,30.4090043,-9.5579672,,,,platform,,bus_stop,,,yes,,
6174963073,node,Alsa 12 -22,bus,30.4088979,-9.5581335,,,,platform,,bus_stop,,,yes,,
6176418985,node,,bus,29.0017725,-13.4836086,,,,platform,,bus_stop,,,yes,,
6180504384,node,Hassan I - Massira,bus,30.4138399,-9.5675632,,,,platform,,bus_stop,,,yes,,
6180504585,node,Hassan I - Massira,bus,30.4137865,-9.5680445,,,,platform,,bus_stop,,,yes,,
6180504586,node,Alsa 22,bus,30.414001,-9.5713628,,,,platform,,bus_stop,,,yes,,
6180504587,node,Alsa 22,bus,30.4139489,-9.570925,,,,platform,,bus_stop,,,yes,,
6239644046,node,Taghazout,bus,30.5443392,-9.7080155,,,,platform,,bus_stop,,,,,
6254815831,node,Jihadia - Souk Inezgane,bus,30.3615187,-9.5288573,,,,platform,,bus_stop,,,yes,,
6254815833,node,Entree Founty,bus,30.4019439,-9.5844072,,,,platform,,bus_stop,,,,,
6254815834,node,Entree Founty,bus,30.4014904,-9.583801,,,,platform,,bus_stop,,,,,
6254815835,node,Marjane,bus,30.3952886,-9.5795578,,,,platform,,bus_stop,,,,,
6254815836,node,Marjane,bus,30.3947969,-9.5795457,,,,platform,,bus_stop,,,,,
6254815837,node,Ben Sergaou Centre,bus,30.3873039,-9.5735349,,,,platform,,bus_stop,,,,,
6254815838,node,Ben Sergaou Centre,bus,30.3860675,-9.5728254,,,,platform,,bus_stop,,,,,
6254815839,node,Ben Sergaou Pepn,bus,30.3830514,-9.5696095,,,,platform,,bus_stop,,,,,
6254815840,node,La Base De Far,bus,30.3758739,-9.5573571,,,,platform,,bus_stop,,,,,
6254815841,node,La Base De Far,bus,30.3746333,-9.5561005,,,,platform,,bus_stop,,,,,
6254815842,node,Pergola,bus,30.3725576,-9.5526981,,,,platform,,bus_stop,,,,,
6254815843,node,Bir Inzarane Pergola Dcheira,bus,30.3717881,-9.5487674,,,,platform,,bus_stop,,,,,
6254815844,node,Bir Inzarane Slaoui,bus,30.3716907,-9.5431984,,,,platform,,bus_stop,,,,,
6254844185,node,Port de Commerce,bus,30.4281592,-9.635337,ALSA,ALSA Agadir,,platform,,bus_stop,,,,,
6254844186,node,Port de Commerce,bus,30.4280043,-9.6350339,ALSA,ALSA Agadir,,platform,,bus_stop,,,,,
6254844187,node,Port De Peche,bus,30.4266842,-9.6191123,ALSA,ALSA Agadir,,platform,,bus_stop,,,,,
6254844188,node,Manu - Souss,bus,30.4261945,-9.6156496,ALSA,ALSA Agadir,,platform,,bus_stop,,,,,
6254844189,node,Al Mouggar,bus,30.423648,-9.6103616,ALSA,ALSA Agadir,,platform,,bus_stop,,,,,
6254844190,node,Al Mouggar,bus,30.4237232,-9.6099003,ALSA,ALSA Agadir,,platform,,bus_stop,,,,,
6254844191,node,Camping Med V,bus,30.4229235,-9.6080133,ALSA,ALSA Agadir,,platform,,bus_stop,,,,,
6254844192,node,Pergola,bus,30.3709886,-9.5504129,ALSA,ALSA Agadir,,platform,,bus_stop,,,,,
6254844193,node,Les Chalets,bus,30.3659289,-9.5444631,ALSA,ALSA Agadir,,platform,,bus_stop,,,,,
6254844194,node,Les Chalets,bus,30.3657914,-9.5444527,ALSA,ALSA Agadir,,platform,,bus_stop,,,,,
6254844195,node,Omar Lkhyam,bus,30.3647675,-9.5411579,ALSA,ALSA Agadir,,platform,,bus_stop,,,yes,,
6254844196,node,Commissariat Inezgane,bus,30.3628501,-9.5349171,ALSA,ALSA Agadir,,platform,,bus_stop,,,yes,,
6254844197,node,Commissariat Inezgane,bus,30.3629791,-9.534848,ALSA,ALSA Agadir,,platform,,bus_stop,,,yes,,
6255334283,node,Moukaouama Sud Inbiaat,bus,30.4114763,-9.591499,ALSA,ALSA Agadir,,platform,,bus_stop,,,yes,,
6255334284,node,Moukaouama Sud Inbiaat,bus,30.4114002,-9.5914031,ALSA,ALSA Agadir,,platform,,bus_stop,,,yes,,
6255423132,node,Salam Fac De Lettres - Assalam,bus,30.4035412,-9.5497812,,,,platform,,bus_stop,,,,,
6255423133,node,Salam Fac De Sciences - Assalam,bus,30.4036361,-9.5469931,,,,platform,,bus_stop,,,,,
6255423135,node,Houda Terminus,bus,30.3973667,-9.5321283,,,,platform,,bus_stop,,,,,
6255423136,node,El Houda Banques,bus,30.3945245,-9.534679,,,,platform,,bus_stop,,,,,
6255423137,node,El Houda Banques,bus,30.3948565,-9.5347112,,,,platform,,bus_stop,,,,,
6255423138,node,Salam Anas Bnou Malek,bus,30.3972557,-9.544622,,,,platform,,bus_stop,,,,,
6255423139,node,Salam Anas Bnou Malek,bus,30.397295,-9.5448205,,,,platform,,bus_stop,,,,,
6255423140,node,Place Hay Assalam,bus,30.401701,-9.5479748,,,,platform,,bus_stop,,,,,
6255423141,node,Entree Hay Assalam,bus,30.4031734,-9.5502882,,,,platform,,bus_stop,,,,,
6255423142,node,Complexe Jamal Dorra,bus,30.4063172,-9.5511425,,,,platform,,bus_stop,,,,,
6255423143,node,Complexe Jamal Dorra,bus,30.4065509,-9.550665,,,,platform,,bus_stop,,,,,
6255423144,node,11 Janvier Dakhla,bus,30.4096691,-9.5487794,,,,platform,,bus_stop,,,,,
6255423145,node,11 Janvier Dakhla,bus,30.4095396,-9.548648,,,,platform,,bus_stop,,,,,
6255423146,node,Mansour Eddahbi Nakhli,bus,30.412674,-9.5481652,,,,platform,,bus_stop,,,,,
6255423147,node,Mansour Eddahbi Nakhli,bus,30.4126208,-9.5477092,,,,platform,,bus_stop,,,,,
6255423148,node,Dakhla Mosquee Abou Baker,bus,30.4130764,-9.5534545,,,,platform,,bus_stop,,,,,
6255423149,node,Dakhla Mosquee Abou Baker,bus,30.4129654,-9.553299,,,,platform,,bus_stop,,,,,
6255423150,node,Dakhla L'Fath,bus,30.4134627,-9.5555225,,,,platform,,bus_stop,,,,,
6255423151,node,Dakhla L'Fath,bus,30.4135853,-9.5554045,,,,platform,,bus_stop,,,,,
6255423152,node,Rjaflah - Ghandi El Feddia,bus,30.4153202,-9.5577648,,,,platform,,bus_stop,,,,,
6255423153,node,Rjaflah - Ghandi El Feddia,bus,30.4157735,-9.5576173,,,,platform,,bus_stop,,,,,
6255423154,node,L'Wafa-L'Qods,bus,30.4186949,-9.5576656,,,,platform,,bus_stop,,,,,
6255423155,node,L'Wafa-L'Qods,bus,30.4188314,-9.5575288,,,,platform,,bus_stop,,,,,
6255423156,node,Erac - Lwafa,bus,30.4234249,-9.5577729,,,,platform,,bus_stop,,,,,
6255423157,node,Erac - Lwafa,bus,30.423367,-9.5574993,,,,platform,,bus_stop,,,,,
6255423158,node,Abderrahim Bouabid Afoulki,bus,30.4201197,-9.5610774,,,,platform,,bus_stop,,,,,
6255423159,node,Abderrahim Bouabid Afoulki,bus,30.4202353,-9.5605516,,,,platform,,bus_stop,,,,,
6255423160,node,Iman Boukhari - Erac,bus,30.4216902,-9.5597416,,,,platform,,bus_stop,,,,,
6255423161,node,Iman Boukhari - Erac,bus,30.4218382,-9.5595941,,,,platform,,bus_stop,,,,,
6255423162,node,Iman Boukhari - Tafoukt,bus,30.4235937,-9.5634364,,,,platform,,bus_stop,,,,,
6255423163,node,Iman Boukhari - Tafoukt,bus,30.4242818,-9.5644368,,,,platform,,bus_stop,,,,,
6255423164,node,Erac 20 Aout,bus,30.4258002,-9.5677507,,,,platform,,bus_stop,,,,,
6255423165,node,Erac 20 Aout,bus,30.4259806,-9.56774,,,,platform,,bus_stop,,,,,
6255423166,node,Lagouira 2,bus,30.4238319,-9.5720623,,,,platform,,bus_stop,,,,,
6255423167,node,Lagouira 2,bus,30.4239106,-9.5720074,,,,platform,,bus_stop,,,,,
6255423168,node,Lagouira,bus,30.4252335,-9.5747754,,,,platform,,bus_stop,,,,,
6255423169,node,Lagouira,bus,30.4255943,-9.5750704,,,,platform,,bus_stop,,,,,
6255423170,node,Lagouira Farha,bus,30.4262095,-9.576728,,,,platform,,bus_stop,,,,,
6255423171,node,Lagouira Farha,bus,30.4265241,-9.576956,,,,platform,,bus_stop,,,,,
6255423172,node,Lagouira Najah,bus,30.4286657,-9.5772618,,,,platform,,bus_stop,,,,,
6255423173,node,Lagouira Najah,bus,30.4290681,-9.5761621,,,,platform,,bus_stop,,,,,
6255423174,node,Marin Pecheur,bus,30.4299539,-9.5756498,,,,platform,,bus_stop,,,,,
6255423175,node,Marin Pecheur,bus,30.4302893,-9.5760521,,,,platform,,bus_stop,,,,,
6255423176,node,Les Amicales Mosquee,bus,30.4310305,-9.5777741,,,,platform,,bus_stop,,,,,
6255423177,node,Les Amicales Mosquee,bus,30.4311184,-9.577703,,,,platform,,bus_stop,,,,,
6255423178,node,Les Amicales,bus,30.4316827,-9.5799091,,,,platform,,bus_stop,,,,,
6255423179,node,Les Amicales,bus,30.4306524,-9.5804456,,,,platform,,bus_stop,,,,,
6255423180,node,Anouar Souss,bus,30.4285882,-9.5830339,,,,platform,,bus_stop,,,,,
6255423181,node,Anouar Souss,bus,30.4282413,-9.5834349,,,,platform,,bus_stop,,,,,
6255423182,node,Ennahda Mosquee,bus,30.425625,-9.5863525,,,,platform,,bus_stop,,,,,
6255423183,node,Ennahda Mosquee,bus,30.4254503,-9.586388,,,,platform,,bus_stop,,,,,
6255423184,node,Talborjt Artisanat,bus,30.4240551,-9.5909612,,,,platform,,bus_stop,,,yes,,
6255423585,node,Talborjt Artisanat,bus,30.4241233,-9.5911127,,,,platform,,bus_stop,,,yes,,
6255423586,node,Av. 29 Fev. Centre De Sante,bus,30.4211328,-9.5943072,,,,platform,,bus_stop,,,yes,,
6255423587,node,Av. 29 Fev. Centre De Sante,bus,30.420521,-9.5947713,,,,platform,,bus_stop,,,yes,,
6255423588,node,Place Amal Oddissey,bus,30.4188637,-9.601576,,,,platform,,bus_stop,,,yes,,
6255423589,node,Place Amal Oddissey,bus,30.4190303,-9.6014164,,,,platform,,bus_stop,,,yes,,
6255423590,node,Place Amal,bus,30.4196848,-9.5992948,,,,platform,,bus_stop,,,yes,,
6255423591,node,Place Amal,bus,30.4198306,-9.5994651,,,,platform,,bus_stop,,,yes,,
6255423592,node,La Poste Principale,bus,30.4209252,-9.5973328,,,,platform,,bus_stop,,,yes,,
6255423593,node,La Poste Principale,bus,30.4207864,-9.5974012,,,,platform,,bus_stop,,,yes,,
6255423595,node,Wilaya - Vallee Des Oiseaux,bus,30.4208286,-9.6016787,,,,platform,,bus_stop,,,yes,,
6264756298,node,Les Amicales Rn1 - Afriquia,bus,30.4364617,-9.5806494,,,,platform,,bus_stop,,,,,
6264756299,node,Les Amicales Rn1 - Afriquia,bus,30.4362467,-9.5808023,,,,platform,,bus_stop,,,,,
6264756300,node,Far - Al Manzah,bus,30.4312629,-9.5850885,,,,platform,,bus_stop,,,,,
6264756301,node,Rentree Charaf,bus,30.4282749,-9.5911744,,,,platform,,bus_stop,,,,,
6264756302,node,Rentree Charaf,bus,30.4284067,-9.5914909,,,,platform,,bus_stop,,,,,
6264756303,node,Aswak Salam,bus,30.4260939,-9.591668,,,,platform,,bus_stop,,,,,
6264756304,node,Aswak Salam,bus,30.4261725,-9.5914775,,,,platform,,bus_stop,,,,,
6264756305,node,Annexe Municipal,bus,30.4232537,-9.5869687,,,,platform,,bus_stop,,,yes,,
6264756306,node,Annexe Municipal,bus,30.4234202,-9.5867863,,,,platform,,bus_stop,,,yes,,
6264756307,node,Avenue Saadi Consulat De France,bus,30.4219099,-9.5842329,,,,platform,,bus_stop,,,yes,,
6264756308,node,Avenue Saadi Consulat De France,bus,30.4223817,-9.5846674,,,,platform,,bus_stop,,,yes,,
6264756309,node,20 Novembre Istat - Centre De Diagnostic,bus,30.4203949,-9.5869768,,,,platform,,bus_stop,,,yes,,
6264756310,node,20 Novembre Istat - Centre De Diagnostic,bus,30.4203949,-9.5864216,,,,platform,,bus_stop,,,yes,,
6264756311,node,Av Marrakech Hotel De Police,bus,30.417676,-9.5901981,,,,platform,,bus_stop,,,yes,,
6264756312,node,Avenue Marrakech Hôtel de Police,bus,30.4167762,-9.5898467,,,,platform,,bus_stop,,,yes,,
6264756313,node,Avenue Marrakech Église,bus,30.4146725,-9.5883125,,,,platform,,bus_stop,,,yes,,
6264756314,node,Avenue Marrakech Église,bus,30.4137814,-9.5879531,,,,platform,,bus_stop,,,yes,,
6264756315,node,Moukaouama Cinéma Salam,bus,30.4122721,-9.590418,ALSA,ALSA Agadir,,platform,,bus_stop,,,yes,,
6265297721,node,Aghesdis,bus,30.4290913,-9.6341729,ALSA,ALSA Agadir,,platform,,bus_stop,,,,,
6265297722,node,Aghesdis,bus,30.4291745,-9.6337545,ALSA,ALSA Agadir,,platform,,bus_stop,,,,,
6265297723,node,Kieni,bus,30.4338739,-9.6393442,,,,platform,,bus_stop,,,yes,,
6265297724,node,Ridaga,bus,30.4361125,-9.6431852,,,,platform,,bus_stop,,,yes,,
6265297725,node,Ridaga,bus,30.4368803,-9.6432495,,,,platform,,bus_stop,,,yes,,
6265297726,node,Magreb Oxygene,bus,30.4413481,-9.6468973,,,,platform,,bus_stop,,,yes,,
6265297727,node,Hay El Amal,bus,30.4456954,-9.6512103,,,,platform,,bus_stop,,,yes,,
6265297728,node,Annexe Municipal Anza,bus,30.4454503,-9.6553007,,,,platform,,bus_stop,,,yes,,
6265297729,node,Annexe Municipal Anza,bus,30.4453347,-9.6550727,,,,platform,,bus_stop,,,yes,,
6265297730,node,Arrondissement Anza,bus,30.4482713,-9.6586025,,,,platform,,bus_stop,,,yes,,
6265297731,node,Cimenterie Anza,bus,30.4499177,-9.6577442,,,,platform,,bus_stop,,,yes,,
6265297732,node,El Hassania Stade,bus,30.4563086,-9.6602011,,,,platform,,bus_stop,,,yes,,
6265297733,node,El Hassania Stade,bus,30.4576403,-9.6607026,,,,platform,,bus_stop,,,yes,,
6265297734,node,Entree Ait El Mouden,bus,30.4380909,-9.5491013,,,,,,bus_stop,,,,,
6265297735,node,Mondial Paramedical,bus,30.43322,-9.5525198,,,,,,bus_stop,,,,,
6265297736,node,Lotissement Afoulki,bus,30.4300493,-9.5557854,,,,,,bus_stop,,,,,
6265297737,node,Avenue Moukaouama La Cossa,bus,30.4132291,-9.587937,,,,platform,,bus_stop,,,yes,,
6265297738,node,Hay Hassani,bus,30.414876,-9.5839942,,,,platform,,bus_stop,,,yes,,
6265297739,node,Moukawama Qi,bus,30.4159262,-9.5813817,,,,platform,,bus_stop,,,yes,,
6265297740,node,Moukawama Qi,bus,30.4160603,-9.5807111,,,,platform,,bus_stop,,,yes,,
6265297741,node,Souk El Had Entree 6,bus,30.4137611,-9.578265,,,,platform,,bus_stop,,,yes,,
6265297742,node,Souk El Had Entree 6,bus,30.4144782,-9.5784313,,,,platform,,bus_stop,,,yes,,
6265297743,node,Laazib Moulay Rachid,bus,30.4149663,-9.5736381,,,,platform,,bus_stop,,,yes,,
6265297744,node,Laazib Moulay Rachid,bus,30.4151097,-9.5737535,,,,platform,,bus_stop,,,yes,,
6265297745,node,Marche Des Poissons,bus,30.4154081,-9.5680296,,,,platform,,bus_stop,,,,,
6265297746,node,Marche Des Poissons,bus,30.4155607,-9.5681477,,,,platform,,bus_stop,,,,,
6265297747,node,Gare Routiere,bus,30.4167358,-9.5660019,,,,platform,,bus_stop,,,,,
6265297748,node,Gare Routiere,bus,30.4169069,-9.5661575,,,,platform,,bus_stop,,,,,
6265297749,node,Zerktouni -Erac - Afoulki,bus,30.4182161,-9.5637059,,,,platform,,bus_stop,,,,,
6265297750,node,Zerktouni -Erac - Afoulki,bus,30.4183549,-9.5639205,,,,platform,,bus_stop,,,,,
6265297751,node,Entree Hay Mohammadi,bus,30.4276758,-9.5561904,,,,,,bus_stop,,,,,
6265297752,node,Entree Hay Mohammadi,bus,30.427588,-9.5565444,,,,,,bus_stop,,,,,
6265297753,node,Lotissement Afoulki,bus,30.4300626,-9.5561045,,,,,,bus_stop,,,,,
6265297754,node,Cafe Kenya,bus,30.4319313,-9.556295,,,,,,bus_stop,,,,,
6265297755,node,Cafe Kenya,bus,30.4318827,-9.5565766,,,,,,bus_stop,,,,,
6265297756,node,4Eme Arrondissement,bus,30.4325742,-9.5550209,,,,,,bus_stop,,,,,
6265297757,node,4Eme Arrondissement,bus,30.4328032,-9.5545864,,,,,,bus_stop,,,,,
6265297758,node,Mondial Paramedical,bus,30.4333582,-9.552556,,,,,,bus_stop,,,,,
6265297759,node,Entree Ait El Mouden,bus,30.4379788,-9.549222,,,,,,bus_stop,,,,,
6265297760,node,Reservoir Onep - Les Piemonts,bus,30.4406196,-9.5528296,,,,,,bus_stop,,,,,
6265297761,node,Reservoir Onep - Les Piemonts,bus,30.4402288,-9.5526472,,,,,,bus_stop,,,,,
6265297764,node,Ait El Mouden Trminus,bus,30.4442571,-9.5574617,,,,,,bus_stop,,,,,
6265662499,node,Poste Inezgane Mesdoura,bus,30.3521238,-9.5376979,ALSA,,,platform,,bus_stop,,,,,http://www.alsa.ma/fr/agadir
6265662500,node,Art Urn Remel,bus,30.3554625,-9.5521241,ALSA,ALSA Agadir,,platform,,bus_stop,,,,,
6265662501,node,Art Urn Remel,bus,30.355319,-9.5526981,ALSA,ALSA Agadir,,platform,,bus_stop,,,,,
6265662502,node,Remel 2,bus,30.3570641,-9.5498926,ALSA,ALSA Agadir,,platform,,bus_stop,,,,,
6265662503,node,Remel 2,bus,30.3572076,-9.5500481,ALSA,ALSA Agadir,,platform,,bus_stop,,,,,
6265662504,node,Remel Conservation,bus,30.3630746,-9.546564,ALSA,ALSA Agadir,,platform,,bus_stop,,,,,
6265662505,node,Remel Conservation,bus,30.3629241,-9.5465184,ALSA,ALSA Agadir,,platform,,bus_stop,,,,,
6265662506,node,Poste Inegane,bus,30.3576705,-9.5324823,ALSA,,,platform,,bus_stop,,,yes,,http://www.alsa.ma/fr/agadir
6265662507,node,Pharmaie Taj,bus,30.3519768,-9.54106,ALSA,,,platform,,bus_stop,,,,,http://www.alsa.ma/fr/agadir
6265662508,node,Pharmaie Taj,bus,30.3520624,-9.5412129,ALSA,,,platform,,bus_stop,,,,,http://www.alsa.ma/fr/agadir
6265662509,node,Hamam Adrar,bus,30.3525276,-9.5452684,ALSA,,,platform,,bus_stop,,,,,http://www.alsa.ma/fr/agadir
6265662510,node,Hamam Adrar,bus,30.3526249,-9.5450431,ALSA,,,platform,,bus_stop,,,,,http://www.alsa.ma/fr/agadir
6265662511,node,Targa,bus,30.3521087,-9.5478407,ALSA,,,platform,,bus_stop,,,,,http://www.alsa.ma/fr/agadir
6265662512,node,Targa,bus,30.352192,-9.5479855,ALSA,,,platform,,bus_stop,,,,,http://www.alsa.ma/fr/agadir
6265662513,node,Croissant Rouge,bus,30.3521365,-9.5517352,ALSA,,,platform,,bus_stop,,,,,http://www.alsa.ma/fr/agadir
6265662514,node,Croissant Rouge,bus,30.3521133,-9.5510674,ALSA,,,platform,,bus_stop,,,,,http://www.alsa.ma/fr/agadir
6265662515,node,La Khchichat,bus,30.351706,-9.5546508,ALSA,,,platform,,bus_stop,,,,,http://www.alsa.ma/fr/agadir
6265662516,node,La Khchichat,bus,30.351824,-9.5546964,ALSA,,,platform,,bus_stop,,,,,http://www.alsa.ma/fr/agadir
6265662517,node,El Hajeb Marche Municipal,bus,30.3750018,-9.4914928,,,,platform,,bus_stop,,,,,
6265662518,node,El Hajeb Marche Municipal,bus,30.3753721,-9.4907123,,,,platform,,bus_stop,,,,,
6265662519,node,El Hajeb Tikiouine,bus,30.3760524,-9.4954115,,,,platform,,bus_stop,,,,,
6265662520,node,El Hajeb Tikiouine,bus,30.3762722,-9.4953311,,,,platform,,bus_stop,,,,,
6265662521,node,Toudart 2 Mars,bus,30.3778087,-9.498201,,,,platform,,bus_stop,,,,,
6265662522,node,Toudart 2 Mars,bus,30.3770543,-9.4974876,,,,platform,,bus_stop,,,,,
6265662523,node,Toudart Oujaa - Wafa Cash,bus,30.3783502,-9.5008886,,,,platform,,bus_stop,,,,,
6265662524,node,Toudart Oujaa - Wafa Cash,bus,30.3785561,-9.5009851,,,,platform,,bus_stop,,,,,
6265662525,node,Rn1 Arrond. Urbain - Station Shell,bus,30.3785515,-9.5032436,,,,platform,,bus_stop,,,,,
6265662526,node,Rn1 Arrond. Urbain - Station Shell,bus,30.3787551,-9.5032758,,,,platform,,bus_stop,,,,,
6265662527,node,Rn1 Souk Tikiouine,bus,30.3778272,-9.5049012,,,,platform,,bus_stop,,,,,
6265662528,node,Tikiouine Assais,bus,30.375254,-9.5045257,,,,platform,,bus_stop,,,,,
6265662529,node,Tikiouine Souiri,bus,30.3756058,-9.5094502,,,,platform,,bus_stop,,,,,
6265662530,node,Tikiouine Souiri,bus,30.3756937,-9.5095226,,,,platform,,bus_stop,,,,,
6265662531,node,Lot Bir Inzarane Asaka,bus,30.3745135,-9.5114002,,,,platform,,bus_stop,,,,,
6265662532,node,Lot Bir Inzarane Asaka,bus,30.3743932,-9.5113036,,,,platform,,bus_stop,,,,,
6265662533,node,Lmers,bus,30.3728243,-9.5165044,,,,platform,,bus_stop,,,yes,,
6265662534,node,Lmers,bus,30.3728081,-9.5161665,,,,platform,,bus_stop,,,yes,,
6265662535,node,Pharmacie Titrite,bus,30.3718107,-9.5242372,,,,platform,,bus_stop,,,yes,,
